Id,Season,City,Date,Team1,Team2,Toss_Winner,Toss_Decision,Result,DL_Applied,Winner,Win_By_Runs,Win_By_Wickets,Player_Of_Match,Venue,Umpire1,Umpire2,Umpire3
1341976,2022/23,Windhoek,02-12-22,Nepal,Namibia,Namibia,Field,Normal,No,NA,0,0,NA,United Cricket Club Ground,Claus Schumacher,S George,NA
1341977,2022/23,Windhoek,04-12-22,Nepal,Scotland,Scotland,Field,Normal,No,Scotland,0,3,CB Sole,United Cricket Club Ground,A Louw,C Thorburn,NA
1341978,2022/23,Windhoek,05-12-22,Scotland,Namibia,Namibia,Field,Normal,No,Namibia,0,3,HN Ya France,United Cricket Club Ground,C Thorburn,S George,NA
1341979,2022/23,Windhoek,07-12-22,Namibia,Nepal,Nepal,Field,Normal,No,Namibia,86,0,M van Lingen,United Cricket Club Ground,A Louw,S George,NA
1341980,2022/23,Windhoek,08-12-22,Nepal,Scotland,Nepal,Bat,Normal,No,Scotland,0,8,CM McBride,United Cricket Club Ground,A Louw,C Thorburn,NA
1343683,2022/23,Kirtipur,14-11-22,United Arab Emirates,Nepal,Nepal,Field,Normal,No,United Arab Emirates,84,0,Aayan Afzal Khan,Tribhuvan University International Cricket Ground,BB Pradhan,Masudur Rahman,DN Subedi
1343684,2022/23,Kirtipur,16-11-22,United Arab Emirates,Nepal,United Arab Emirates,Bat,Normal,No,Nepal,0,3,Gulsan Jha,Tribhuvan University International Cricket Ground,Masudur Rahman,VK Jha,DN Subedi
1343685,2022/23,Kirtipur,18-11-22,United Arab Emirates,Nepal,Nepal,Field,Normal,No,Nepal,0,6,Aasif Sheikh,Tribhuvan University International Cricket Ground,BB Pradhan,Masudur Rahman,DN Subedi
1348326,2022/23,Harare,18-01-23,Ireland,Zimbabwe,Zimbabwe,Field,D/L,Yes,Zimbabwe,0,3,RP Burl,Harare Sports Club,I Chabi,MA Gough,L Rusere
1348327,2022/23,Harare,21-01-23,Ireland,Zimbabwe,Zimbabwe,Field,Normal,No,Ireland,46,0,J Little,Harare Sports Club,F Mutizwa,MA Gough,C Phiri
1348328,2022/23,Harare,23-01-23,Zimbabwe,Ireland,Zimbabwe,Bat,Normal,No,NA,0,0,NA,Harare Sports Club,L Rusere,MA Gough,I Chabi
1348643,2022/23,Guwahati,10-01-23,India,Sri Lanka,Sri Lanka,Field,Normal,No,India,67,0,V Kohli,Barsapara Cricket Stadium,AK Chaudhary,Nitin Menon,KN Ananthapadmanabhan
1348644,2022/23,Kolkata,12-01-23,Sri Lanka,India,Sri Lanka,Bat,Normal,No,India,0,4,Kuldeep Yadav,Eden Gardens,KN Ananthapadmanabhan,Nitin Menon,J Madanagopal
1348645,2022/23,Thiruvananthapuram,15-01-23,India,Sri Lanka,India,Bat,Normal,No,India,317,0,V Kohli,Greenfield International Stadium,J Madanagopal,Nitin Menon,AK Chaudhary
1348646,2022/23,Hyderabad,18-01-23,India,New Zealand,India,Bat,Normal,No,India,12,0,Shubman Gill,Rajiv Gandhi International Stadium,AK Chaudhary,Nitin Menon,KN Ananthapadmanabhan
1348647,2022/23,Raipur,21-01-23,New Zealand,India,India,Field,Normal,No,India,0,8,Mohammed Shami,Shaheed Veer Narayan Singh International Stadium,KN Ananthapadmanabhan,Nitin Menon,J Madanagopal
1348648,2022/23,Indore,24-01-23,India,New Zealand,New Zealand,Field,Normal,No,India,90,0,SN Thakur,Holkar Cricket Stadium,J Madanagopal,Nitin Menon,AK Chaudhary
1348656,2022/23,Mumbai,17-03-23,Australia,India,India,Field,Normal,No,India,0,5,RA Jadeja,Wankhede Stadium,KN Ananthapadmanabhan,Nitin Menon,VK Sharma
1348657,2022/23,Visakhapatnam,19-03-23,India,Australia,Australia,Field,Normal,No,Australia,0,10,MA Starc,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Nitin Menon,VK Sharma,J Madanagopal
1348658,2022/23,Chennai,22-03-23,Australia,India,Australia,Bat,Normal,No,Australia,21,0,A Zampa,MA Chidambaram Stadium,J Madanagopal,Nitin Menon,KN Ananthapadmanabhan
1351397,2022/23,Dhaka,01-03-23,Bangladesh,England,Bangladesh,Bat,Normal,No,England,0,3,DJ Malan,Shere Bangla National Stadium,RSA Palliyaguruge,Tanvir Ahmed,Sharfuddoula
1351398,2022/23,Dhaka,03-03-23,England,Bangladesh,Bangladesh,Field,Normal,No,England,132,0,JJ Roy,Shere Bangla National Stadium,RSA Palliyaguruge,Sharfuddoula,Gazi Sohel
1351399,2022/23,Chattogram,06-03-23,Bangladesh,England,Bangladesh,Bat,Normal,No,Bangladesh,50,0,Shakib Al Hasan,Zahur Ahmed Chowdhury Stadium,Gazi Sohel,RSA Palliyaguruge,Masudur Rahman
1355717,2022/23,Sylhet,18-03-23,Bangladesh,Ireland,Ireland,Field,Normal,No,Bangladesh,183,0,Towhid Hridoy,Sylhet International Cricket Stadium,RJ Tucker,Tanvir Ahmed,Sharfuddoula
1355718,2022/23,Sylhet,20-03-23,Bangladesh,Ireland,Ireland,Field,Normal,No,NA,0,0,NA,Sylhet International Cricket Stadium,RJ Tucker,Sharfuddoula,Masudur Rahman
1355719,2022/23,Sylhet,23-03-23,Ireland,Bangladesh,Ireland,Bat,Normal,No,Bangladesh,0,10,Hasan Mahmud,Sylhet International Cricket Stadium,Masudur Rahman,RJ Tucker,Gazi Sohel
1358073,2022/23,Kirtipur,14-02-23,Namibia,Nepal,Nepal,Field,Normal,No,Nepal,0,2,K Bhurtel,Tribhuvan University International Cricket Ground,BB Pradhan,Rashid Riaz,NA
1358074,2022/23,Kirtipur,15-02-23,Namibia,Scotland,Scotland,Field,Normal,No,Scotland,0,10,HG Munsey,Tribhuvan University International Cricket Ground,BB Pradhan,DN Subedi,NA
1358075,2022/23,Kirtipur,17-02-23,Scotland,Nepal,Nepal,Field,Normal,No,Nepal,0,3,DS Airee,Tribhuvan University International Cricket Ground,DN Subedi,Rashid Riaz,NA
1358076,2022/23,Kirtipur,18-02-23,Namibia,Nepal,Nepal,Field,Normal,No,Nepal,0,3,Aasif Sheikh,Tribhuvan University International Cricket Ground,BB Pradhan,Rashid Riaz,NA
1358077,2022/23,Kirtipur,20-02-23,Scotland,Namibia,Namibia,Field,Normal,No,Scotland,43,0,R Trumpelmann,Tribhuvan University International Cricket Ground,BB Pradhan,DN Subedi,NA
1358078,2022/23,Kirtipur,21-02-23,Scotland,Nepal,Nepal,Field,Normal,No,Nepal,0,2,RK Paudel,Tribhuvan University International Cricket Ground,DN Subedi,Rashid Riaz,NA
1358079,2022/23,Dubai,23-02-23,Namibia,United Arab Emirates,United Arab Emirates,Field,Normal,No,United Arab Emirates,0,1,Aayan Afzal Khan,Dubai International Cricket Stadium,Akbar Ali,Bismillah Shinwari,NA
1358080,2022/23,Dubai,25-02-23,United Arab Emirates,Namibia,Namibia,Field,Normal,No,Namibia,0,7,M van Lingen,Dubai International Cricket Stadium,Bismillah Shinwari,LE Hannibal,NA
1358082,2022/23,Dubai,28-02-23,Papua New Guinea,United Arab Emirates,United Arab Emirates,Field,Normal,No,Papua New Guinea,131,0,CA Soper,Dubai International Cricket Stadium,Bismillah Shinwari,LE Hannibal,NA
1358083,2022/23,Dubai,02-03-23,United Arab Emirates,Nepal,Nepal,Field,Normal,No,United Arab Emirates,68,0,Rohan Mustafa,Dubai International Cricket Stadium,Akbar Ali,Bismillah Shinwari,NA
1358084,2022/23,Dubai,03-03-23,Papua New Guinea,Nepal,Papua New Guinea,Bat,Normal,No,Nepal,0,3,Aasif Sheikh,Dubai International Cricket Stadium,Akbar Ali,LE Hannibal,NA
1358085,2022/23,Dubai,05-03-23,United Arab Emirates,Papua New Guinea,Papua New Guinea,Field,Normal,No,Papua New Guinea,0,5,R Hekure,Dubai International Cricket Stadium,Bismillah Shinwari,LE Hannibal,Akbar Ali
1358086,2022/23,Dubai,06-03-23,Nepal,United Arab Emirates,Nepal,Bat,Normal,No,Nepal,42,0,B Sharki,Dubai International Cricket Stadium,Akbar Ali,Bismillah Shinwari,NA
1358087,2022/23,Kirtipur,09-03-23,Nepal,Papua New Guinea,Papua New Guinea,Field,Normal,No,Nepal,52,0,Aasif Sheikh,Tribhuvan University International Cricket Ground,RR Wimalasiri,VK Jha,NA
1358088,2022/23,Kirtipur,10-03-23,Papua New Guinea,United Arab Emirates,United Arab Emirates,Field,Normal,No,Papua New Guinea,56,0,S Bau,Tribhuvan University International Cricket Ground,BB Pradhan,VK Jha,NA
1358089,2022/23,Kirtipur,12-03-23,Nepal,United Arab Emirates,Nepal,Bat,Normal,No,Nepal,177,0,RK Paudel,Tribhuvan University International Cricket Ground,BB Pradhan,RR Wimalasiri,NA
1358090,2022/23,Kirtipur,13-03-23,Papua New Guinea,Nepal,Nepal,Field,Normal,No,Nepal,0,9,S Lamichhane,Tribhuvan University International Cricket Ground,RR Wimalasiri,VK Jha,NA
1358091,2022/23,Kirtipur,15-03-23,Papua New Guinea,United Arab Emirates,Papua New Guinea,Bat,Normal,No,United Arab Emirates,0,6,Waseem Muhammad,Tribhuvan University International Cricket Ground,BB Pradhan,VK Jha,NA
1358092,2022/23,Kirtipur,16-03-23,United Arab Emirates,Nepal,United Arab Emirates,Bat,D/L,Yes,Nepal,9,0,Asif Khan,Tribhuvan University International Cricket Ground,BB Pradhan,RR Wimalasiri,NA
1362379,2022/23,Harare,21-03-23,Zimbabwe,Netherlands,Netherlands,Field,Normal,No,Netherlands,0,3,AT Nidamanuru,Harare Sports Club,Aleem Dar,I Chabi,L Rusere
1362380,2022/23,Harare,23-03-23,Zimbabwe,Netherlands,Zimbabwe,Bat,Normal,No,Zimbabwe,1,0,W Madhevere,Harare Sports Club,Aleem Dar,F Mutizwa,I Chabi
1362381,2022/23,Harare,25-03-23,Netherlands,Zimbabwe,Netherlands,Bat,Normal,No,Zimbabwe,0,7,SC Williams,Harare Sports Club,Aleem Dar,L Rusere,F Mutizwa
1364124,2023,Chelmsford,09-05-23,Bangladesh,Ireland,Ireland,Field,Normal,No,NA,0,0,NA,County Ground,MA Gough,R Black,AT Holdstock
1364125,2023,Chelmsford,12-05-23,Ireland,Bangladesh,Bangladesh,Field,Normal,No,Bangladesh,0,3,Nazmul Hossain Shanto,County Ground,AT Holdstock,PA Reynolds,MA Gough
1365092,2023,Windhoek,26-03-23,United States of America,Namibia,Namibia,Field,Normal,No,United States of America,80,0,G Singh,Wanderers Cricket Ground,C Phiri,D Odhiambo,NA
1365093,2023,Windhoek,27-03-23,United Arab Emirates,Papua New Guinea,Papua New Guinea,Field,Normal,No,United Arab Emirates,21,0,Aayan Afzal Khan,Wanderers Cricket Ground,A Louw,Patric Makumbi,NA
1365095,2023,Windhoek,29-03-23,Canada,United States of America,United States of America,Field,Normal,No,Canada,26,0,H Thaker,Wanderers Cricket Ground,Claus Schumacher,D Odhiambo,NA
1365097,2023,Windhoek,30-03-23,Jersey,Namibia,Jersey,Bat,Normal,No,Namibia,0,8,M van Lingen,Wanderers Cricket Ground,IO Oyieko,Patric Makumbi,NA
1365098,2023,Windhoek,30-03-23,United Arab Emirates,United States of America,United Arab Emirates,Bat,Normal,No,United States of America,0,5,SR Mukkamalla,United Cricket Club Ground,A Louw,Claus Schumacher,NA
1365099,2023,Windhoek,01-04-23,Canada,United Arab Emirates,Canada,Bat,Normal,No,United Arab Emirates,0,6,Waseem Muhammad,Wanderers Cricket Ground,C Phiri,D Odhiambo,NA
1365100,2023,Windhoek,01-04-23,Jersey,Papua New Guinea,Jersey,Bat,Normal,No,Jersey,11,0,JAD Lawrenson,United Cricket Club Ground,A Louw,Patric Makumbi,NA
1365101,2023,Windhoek,02-04-23,United States of America,Papua New Guinea,United States of America,Bat,Normal,No,United States of America,117,0,Steven Ryan Taylor,Wanderers Cricket Ground,Claus Schumacher,Patric Makumbi,NA
1365102,2023,Windhoek,02-04-23,United Arab Emirates,Namibia,Namibia,Field,Normal,No,United Arab Emirates,28,0,Asif Khan,United Cricket Club Ground,C Phiri,D Odhiambo,NA
1365103,2023,Windhoek,04-04-23,Namibia,Canada,Namibia,Bat,Normal,No,Namibia,111,0,S Fouché,Wanderers Cricket Ground,C Phiri,IO Oyieko,NA
1365104,2023,Windhoek,04-04-23,United States of America,Jersey,Jersey,Field,Normal,No,United States of America,25,0,Ali Khan,United Cricket Club Ground,A Louw,Claus Schumacher,NA
1365105,2023,Windhoek,05-04-23,United Arab Emirates,Jersey,United Arab Emirates,Bat,Normal,No,United Arab Emirates,66,0,Asif Khan,Wanderers Cricket Ground,A Louw,IO Oyieko,NA
1365106,2023,Windhoek,05-04-23,Canada,Papua New Guinea,Canada,Bat,Normal,No,Canada,90,0,JOA Gordon,United Cricket Club Ground,C Phiri,Claus Schumacher,NA
1365552,2023,Chelmsford,14-05-23,Bangladesh,Ireland,Ireland,Field,Normal,No,Bangladesh,5,0,Mustafizur Rahman,County Ground,MA Gough,R Black,AT Holdstock
1367985,2023,Kirtipur,21-04-23,Nepal,Oman,Oman,Field,Normal,No,Nepal,84,0,Kushal Malla,Tribhuvan University International Cricket Ground,Naresh D'Souza,Shiju Sam,A Natarajan
1368000,2023,Kathmandu,29-04-23,United Arab Emirates,Oman,Oman,Field,D/L,Yes,United Arab Emirates,2,0,Basil Hameed,Mulpani Cricket Ground,Rahat Ali Chaudhry,Sanjay Gurung,VK Jha
1368002,2023,Kirtipur,02-05-23,United Arab Emirates,Nepal,Nepal,Field,Normal,No,Nepal,0,7,Gulsan Jha,Tribhuvan University International Cricket Ground,Rahat Ali Chaudhry,Vinod Babu,John Prakash
1373571,2023/24,Bloemfontein,07-09-23,South Africa,Australia,Australia,Field,Normal,No,Australia,0,3,M Labuschagne,Mangaung Oval,A Paleker,RA Kettleborough,Nitin Menon
1373572,2023/24,Bloemfontein,09-09-23,Australia,South Africa,South Africa,Field,Normal,No,Australia,123,0,M Labuschagne,Mangaung Oval,BP Jele,Nitin Menon,RA Kettleborough
1373573,2023/24,Potchefstroom,12-09-23,South Africa,Australia,Australia,Field,Normal,No,South Africa,111,0,AK Markram,Sedgars Park,BP Jele,RA Kettleborough,Nitin Menon
1373574,2023/24,Centurion,15-09-23,South Africa,Australia,Australia,Field,Normal,No,South Africa,164,0,H Klaasen,SuperSport Park,A Paleker,Nitin Menon,RA Kettleborough
1373575,2023/24,Johannesburg,17-09-23,South Africa,Australia,Australia,Field,Normal,No,South Africa,122,0,M Jansen,The Wanderers Stadium,A Paleker,RA Kettleborough,Nitin Menon
1377005,2023,Sharjah,04-06-23,United Arab Emirates,West Indies,United Arab Emirates,Bat,Normal,No,West Indies,0,7,BA King,Sharjah Cricket Stadium,Aasif Iqbal,Ahsan Raza,Shiju Sam
1377006,2023,Sharjah,06-06-23,West Indies,United Arab Emirates,West Indies,Bat,Normal,No,West Indies,78,0,J Charles,Sharjah Cricket Stadium,Ahsan Raza,Shiju Sam,Akbar Ali
1377007,2023,Sharjah,09-06-23,United Arab Emirates,West Indies,United Arab Emirates,Bat,Normal,No,West Indies,0,4,K Sinclair,Sharjah Cricket Stadium,Ahsan Raza,Akbar Ali,Aasif Iqbal
1377008,2023,Hambantota,02-06-23,Sri Lanka,Afghanistan,Afghanistan,Field,Normal,No,Afghanistan,0,6,Ibrahim Zadran,Mahinda Rajapaksa International Cricket Stadium,Nitin Menon,RMPJ Rambukwella,MA Gough
1377009,2023,Hambantota,04-06-23,Sri Lanka,Afghanistan,Sri Lanka,Bat,Normal,No,Sri Lanka,132,0,DM de Silva,Mahinda Rajapaksa International Cricket Stadium,LE Hannibal,MA Gough,Nitin Menon
1377010,2023,Hambantota,07-06-23,Afghanistan,Sri Lanka,Afghanistan,Bat,Normal,No,Sri Lanka,0,9,PVD Chameera,Mahinda Rajapaksa International Cricket Stadium,Nitin Menon,RSA Palliyaguruge,MA Gough
1377012,2023,Chattogram,05-07-23,Bangladesh,Afghanistan,Afghanistan,Field,D/L,Yes,Afghanistan,17,0,Fazalhaq Farooqi,Zahur Ahmed Chowdhury Stadium,AT Holdstock,Sharfuddoula,RK Illingworth
1377013,2023,Chattogram,08-07-23,Afghanistan,Bangladesh,Bangladesh,Field,Normal,No,Afghanistan,142,0,Rahmanullah Gurbaz,Zahur Ahmed Chowdhury Stadium,Gazi Sohel,RK Illingworth,AT Holdstock
1377014,2023,Chattogram,11-07-23,Afghanistan,Bangladesh,Afghanistan,Bat,Normal,No,Bangladesh,0,7,Shoriful Islam,Zahur Ahmed Chowdhury Stadium,AT Holdstock,Masudur Rahman,RK Illingworth
1377746,2023,Harare,18-06-23,Nepal,Zimbabwe,Zimbabwe,Field,Normal,No,Zimbabwe,0,8,CR Ervine,Harare Sports Club,A Paleker,SJ Nogajski,Asif Yaqoob
1377747,2023,Harare,18-06-23,West Indies,United States of America,United States of America,Field,Normal,No,West Indies,39,0,JO Holder,Takashinga Sports Club,J Madanagopal,R Black,RR Wimalasiri
1377748,2023,Bulawayo,19-06-23,Sri Lanka,United Arab Emirates,United Arab Emirates,Field,Normal,No,Sri Lanka,175,0,PWH de Silva,Queens Sports Club,L Rusere,WR Knights,GO Brathwaite
1377749,2023,Bulawayo,19-06-23,Ireland,Oman,Oman,Field,Normal,No,Oman,0,5,Zeeshan Maqsood,Bulawayo Athletic Club,Aleem Dar,I Chabi,AG Wharf
1377750,2023,Harare,20-06-23,Netherlands,Zimbabwe,Zimbabwe,Field,Normal,No,Zimbabwe,0,6,Sikandar Raza,Harare Sports Club,MJ Saggers,RR Wimalasiri,A Paleker
1377751,2023,Harare,20-06-23,United States of America,Nepal,Nepal,Field,Normal,No,Nepal,0,6,Karan KC,Takashinga Sports Club,Ahmed Shah Pakteen,Asif Yaqoob,J Madanagopal
1377752,2023,Bulawayo,21-06-23,Ireland,Scotland,Scotland,Field,Normal,No,Scotland,0,1,MA Leask,Queens Sports Club,AG Wharf,LS Reifer,WR Knights
1377753,2023,Bulawayo,21-06-23,United Arab Emirates,Oman,Oman,Field,Normal,No,Oman,0,5,Shoaib Khan,Bulawayo Athletic Club,BP Jele,GO Brathwaite,Aleem Dar
1377754,2023,Harare,22-06-23,West Indies,Nepal,Nepal,Field,Normal,No,West Indies,101,0,SD Hope,Harare Sports Club,A Paleker,MJ Saggers,Ahmed Shah Pakteen
1377755,2023,Harare,22-06-23,United States of America,Netherlands,Netherlands,Field,Normal,No,Netherlands,0,5,SA Edwards,Takashinga Sports Club,J Madanagopal,R Black,SJ Nogajski
1377756,2023,Bulawayo,23-06-23,Oman,Sri Lanka,Sri Lanka,Field,Normal,No,Sri Lanka,0,10,PWH de Silva,Queens Sports Club,GO Brathwaite,L Rusere,BP Jele
1377757,2023,Bulawayo,23-06-23,Scotland,United Arab Emirates,United Arab Emirates,Field,Normal,No,Scotland,111,0,RD Berrington,Bulawayo Athletic Club,Aleem Dar,I Chabi,LS Reifer
1377758,2023,Harare,24-06-23,Zimbabwe,West Indies,West Indies,Field,Normal,No,Zimbabwe,35,0,Sikandar Raza,Harare Sports Club,RR Wimalasiri,SJ Nogajski,R Black
1377759,2023,Harare,24-06-23,Nepal,Netherlands,Netherlands,Field,Normal,No,Netherlands,0,7,MP O'Dowd,Takashinga Sports Club,Ahmed Shah Pakteen,Asif Yaqoob,MJ Saggers
1377760,2023,Bulawayo,25-06-23,Sri Lanka,Ireland,Ireland,Field,Normal,No,Sri Lanka,133,0,FDM Karunaratne,Queens Sports Club,GO Brathwaite,WR Knights,L Rusere
1377761,2023,Bulawayo,25-06-23,Scotland,Oman,Oman,Field,Normal,No,Scotland,76,0,BJ McMullen,Bulawayo Athletic Club,AG Wharf,BP Jele,I Chabi
1377762,2023,Harare,26-06-23,Zimbabwe,United States of America,United States of America,Field,Normal,No,Zimbabwe,304,0,SC Williams,Harare Sports Club,MJ Saggers,SJ Nogajski,Asif Yaqoob
1377763,2023,Harare,26-06-23,West Indies,Netherlands,Netherlands,Field,Normal,No,NA,0,0,LV van Beek,Takashinga Sports Club,J Madanagopal,RR Wimalasiri,A Paleker
1377764,2023,Bulawayo,27-06-23,Sri Lanka,Scotland,Scotland,Field,Normal,No,Sri Lanka,82,0,M Theekshana,Queens Sports Club,AG Wharf,BP Jele,Aleem Dar
1377765,2023,Bulawayo,27-06-23,Ireland,United Arab Emirates,United Arab Emirates,Field,Normal,No,Ireland,138,0,PR Stirling,Bulawayo Athletic Club,L Rusere,LS Reifer,WR Knights
1377766,2023,Bulawayo,29-06-23,Zimbabwe,Oman,Oman,Field,Normal,No,Zimbabwe,14,0,SC Williams,Queens Sports Club,R Black,WR Knights,Asif Yaqoob
1377767,2023,Bulawayo,30-06-23,Sri Lanka,Netherlands,Sri Lanka,Bat,Normal,No,Sri Lanka,21,0,DM de Silva,Queens Sports Club,GO Brathwaite,MJ Saggers,J Madanagopal
1377768,2023,Harare,30-06-23,United States of America,Ireland,Ireland,Field,Normal,No,Ireland,0,6,CA Young,Takashinga Sports Club,Ahmed Shah Pakteen,LS Reifer,I Chabi
1377769,2023,Harare,01-07-23,West Indies,Scotland,Scotland,Field,Normal,No,Scotland,0,7,BJ McMullen,Harare Sports Club,AG Wharf,SJ Nogajski,L Rusere
1377770,2023,Bulawayo,02-07-23,Zimbabwe,Sri Lanka,Sri Lanka,Field,Normal,No,Sri Lanka,0,9,M Theekshana,Queens Sports Club,LS Reifer,R Black,A Paleker
1377771,2023,Harare,02-07-23,United Arab Emirates,Nepal,Nepal,Field,Normal,No,Nepal,0,3,DS Airee,Takashinga Sports Club,Aleem Dar,BP Jele,RR Wimalasiri
1377772,2023,Harare,03-07-23,Netherlands,Oman,Oman,Field,D/L,Yes,Netherlands,74,0,Vikramjit Singh,Harare Sports Club,Ahmed Shah Pakteen,I Chabi,MJ Saggers
1377773,2023,Bulawayo,04-07-23,Scotland,Zimbabwe,Zimbabwe,Field,Normal,No,Scotland,31,0,CB Sole,Queens Sports Club,A Paleker,Asif Yaqoob,R Black
1377774,2023,Harare,04-07-23,Nepal,Ireland,Ireland,Field,Normal,No,Ireland,0,2,C Campher,Takashinga Sports Club,J Madanagopal,LS Reifer,SJ Nogajski
1377775,2023,Harare,05-07-23,Oman,West Indies,West Indies,Field,Normal,No,West Indies,0,7,BA King,Harare Sports Club,Aleem Dar,RR Wimalasiri,WR Knights
1377776,2023,Bulawayo,06-07-23,Scotland,Netherlands,Netherlands,Field,Normal,No,Netherlands,0,4,BFW de Leede,Queens Sports Club,A Paleker,BP Jele,GO Brathwaite
1377777,2023,Harare,06-07-23,United Arab Emirates,United States of America,United Arab Emirates,Bat,Normal,No,United Arab Emirates,1,0,Asif Khan,Takashinga Sports Club,Asif Yaqoob,I Chabi,Ahmed Shah Pakteen
1377778,2023,Harare,07-07-23,West Indies,Sri Lanka,Sri Lanka,Field,Normal,No,Sri Lanka,0,8,M Theekshana,Harare Sports Club,J Madanagopal,L Rusere,AG Wharf
1377779,2023,Harare,09-07-23,Sri Lanka,Netherlands,Netherlands,Field,Normal,No,Sri Lanka,128,0,D Madushanka,Harare Sports Club,AG Wharf,GO Brathwaite,Asif Yaqoob
1381214,2023,Bridgetown,27-07-23,West Indies,India,India,Field,Normal,No,India,0,5,Kuldeep Yadav,Kensington Oval,MA Gough,N Duguid,M Erasmus
1381215,2023,Bridgetown,29-07-23,India,West Indies,West Indies,Field,Normal,No,West Indies,0,6,SD Hope,Kensington Oval,GO Brathwaite,M Erasmus,MA Gough
1381216,2023,Tarouba,01-08-23,India,West Indies,West Indies,Field,Normal,No,India,200,0,Shubman Gill,Brian Lara Stadium,LS Reifer,MA Gough,M Erasmus
1388392,2023,Multan,30-08-23,Pakistan,Nepal,Pakistan,Bat,Normal,No,Pakistan,238,0,Babar Azam,Multan Cricket Stadium,CB Gaffaney,Masudur Rahman,L Rusere
1388393,2023,Kandy,31-08-23,Bangladesh,Sri Lanka,Bangladesh,Bat,Normal,No,Sri Lanka,0,5,M Pathirana,Pallekele International Cricket Stadium,J Madanagopal,P Wilson,RK Illingworth
1388394,2023,Kandy,02-09-23,India,Pakistan,India,Bat,Normal,No,NA,0,0,NA,Pallekele International Cricket Stadium,RK Illingworth,RSA Palliyaguruge,P Wilson
1388397,2023,Lahore,03-09-23,Bangladesh,Afghanistan,Bangladesh,Bat,Normal,No,Bangladesh,89,0,Mehedi Hasan Miraz,Gaddafi Stadium,Asif Yaqoob,L Rusere,CB Gaffaney
1388398,2023,Kandy,04-09-23,Nepal,India,India,Field,D/L,Yes,India,0,10,RG Sharma,Pallekele International Cricket Stadium,P Wilson,RSA Palliyaguruge,RK Illingworth
1388400,2023,Lahore,05-09-23,Sri Lanka,Afghanistan,Sri Lanka,Bat,Normal,No,Sri Lanka,2,0,BKG Mendis,Gaddafi Stadium,Asif Yaqoob,CB Gaffaney,L Rusere
1388401,2023,Lahore,06-09-23,Bangladesh,Pakistan,Bangladesh,Bat,Normal,No,Pakistan,0,7,Haris Rauf,Gaddafi Stadium,Ahmed Shah Pakteen,L Rusere,CB Gaffaney
1388403,2023,Colombo,09-09-23,Sri Lanka,Bangladesh,Bangladesh,Field,Normal,No,Sri Lanka,21,0,S Samarawickrama,R Premadasa Stadium,J Madanagopal,P Wilson,L Rusere
1388406,2023,Colombo,11-09-23,India,Pakistan,Pakistan,Field,Normal,No,India,228,0,V Kohli,R Premadasa Stadium,CB Gaffaney,RSA Palliyaguruge,RK Illingworth
1388407,2023,Colombo,12-09-23,India,Sri Lanka,India,Bat,Normal,No,India,41,0,DN Wellalage,R Premadasa Stadium,Masudur Rahman,RK Illingworth,P Wilson
